date,price,total_volume,market_cap,coin_name
2022-02-17,7.370068642399114,126662352.87922798,2437168545.356651,flow
2022-02-18,6.544779384259989,138753065.01106063,2158662060.387378,flow
2022-02-19,6.440786865336159,123029690.48775761,2125183268.1181223,flow
2022-02-20,6.263891852370644,76838855.1757946,2058268149.8946774,flow
2022-02-21,5.817089660475521,84137443.95636536,1918203693.4183252,flow
2022-02-22,5.265688562949969,133803030.50029244,1735067094.1618612,flow
2022-02-23,5.571320322855947,96736276.64400992,1833836140.453312,flow
2022-02-24,5.46388466326262,79998784.9166521,1807018220.1245751,flow
2022-02-25,5.459656765596668,221257872.80624616,1806573138.963412,flow
2022-02-26,5.727954208462138,96503643.8465381,1890834945.1976278,flow
2022-02-27,5.730167244376659,72601832.76982671,1889645522.4321578,flow
2022-02-28,5.834251540356435,197490391.52820522,1919954449.7177012,flow
2022-03-01,6.36513355701149,168402033.5214881,2104444853.3442898,flow
2022-03-02,6.693337394658625,218271221.4842429,2213320375.571557,flow
2022-03-03,6.44280285278341,100178362.00173679,2134842830.424442,flow
2022-03-04,6.08374721903221,79257701.78908128,2024898101.7220058,flow
2022-03-05,5.7268757029738016,98882820.60043354,1910856948.293006,flow
2022-03-06,5.8577130861912625,75279203.8460408,1940974246.0766282,flow
2022-03-07,5.65345221494717,49824272.5679738,1874471888.84569,flow
2022-03-08,5.663306087723361,95287089.88218991,1997678868.1307158,flow
2022-03-09,5.736742183583469,60972915.754308805,2023920288.816252,flow
2022-03-10,6.037733255308796,68633763.91508944,2134737192.6071513,flow
2022-03-11,5.7989717204765805,88735749.41730838,2052983296.5488646,flow
2022-03-12,5.654256176268963,47812900.69518192,2005723731.010211,flow
2022-03-13,5.599926913066913,32734040.688757867,1982166835.69844,flow
2022-03-14,5.362081132637209,40225306.55441387,1897533219.321578,flow
2022-03-15,5.367424297102733,38254518.04390635,1898137862.6606548,flow
